sponsor,trial_id,label,pred_prob,feat_phase_enc,feat_enroll_z,feat_gap_months,feat_prior_fail_rate_last3,feat_enroll_delta_last3,feat_enroll_slope_last3,feat_phase_prog_last3,feat_gap_mean_last3,feat_intv_diversity_last5,shap_phase_enc,shap_enroll_z,shap_gap_months,shap_prior_fail_rate_last3,shap_enroll_delta_last3,shap_enroll_slope_last3,shap_phase_prog_last3,shap_gap_mean_last3,shap_intv_diversity_last5
OHSU Knight Cancer Institute,trial_63202,0.0,1.5796498,1.0,-0.44405007,2.9043121,0.68333334,-0.16105345,-0.21965341,-0.08333333,2.6042438,1.9,-0.0019328657528240006,0.015134833469361744,0.016579900528597785,0.12176317558702218,-5.88139631384959e-05,0.0006115141048879996,-0.0008282184423672144,0.006053768217503303,0.00560386693086366
Abbott,trial_1423,0.0,-0.48283264,1.7,0.51028764,7.290349,0.0,0.038040094,-0.00987643,-0.050000004,6.131143,1.4,-0.027167897751962305,-0.010998387497464391,0.044677285269779335,-0.02780060389643984,-0.0010243705934724256,-0.004427036959654426,-0.005344477119921782,-0.00817565077527678,-0.0018007288389053431
Pfizer's Upjohn has merged with Mylan to form Viatris Inc.,trial_67906,0.0,-0.42346132,1.8,0.7868158,0.7983573,0.06666667,-0.005017209,0.011722425,2.9802323e-09,0.8323067,1.5,-0.030174589853530047,-0.00870506641801087,-0.0007116170314521373,0.010887053987814737,0.0003325554375286193,0.00017330241719409333,0.001313334847383083,-0.002964335785405476,-0.0042459004758711675
Wyeth is now a wholly owned subsidiary of Pfizer,trial_92968,0.0,-1.1689059,1.9,0.5998144,0.99548256,0.0,0.09926065,0.2514806,0.0,1.0573579,1.0,-0.045051039206067796,-0.009619635439600479,-0.00034504430679237083,-0.031127401455929737,-7.61488152595238e-06,-0.008134718182127174,0.0010329134835482985,0.0010318758721305733,-0.009990462961286539
"Cerenis Therapeutics, SA",trial_18769,0.0,-0.35670304,0.1,0.13732511,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.028979840367566796,0.005707324467573969,-0.0114591391110123,-0.03079108828177176,0.0005168493960701812,0.0024268137561325705,0.0013726794712322927,-0.00466087522501069,-0.032623075574287216
"Sirtris, a GSK Company",trial_75569,0.0,0.21594782,0.1,-0.34167868,0.99548256,0.033333335,-0.023464372,-0.08683388,0.06666667,0.82354546,0.5,0.027171019759378395,0.012281447791557609,-0.007191586575601909,-0.013299395310601264,0.0002005442178638046,0.0010796495152495707,0.0025811942000878445,-0.005204946226946625,-0.02018778927376843
Dartmouth-Hitchcock Medical Center,trial_22355,0.0,1.393382,0.5,-0.3708838,3.8045173,0.5833333,-0.13811909,-0.2714139,-0.16666667,4.35373,1.8,0.009509962122538126,0.0111497628379967,0.004207701593797697,0.10920363336525782,-0.0007234551845712104,-0.0004589149289494501,-0.0005072069871192916,0.008982013057090841,0.005459052725418587
"University of California, Davis",trial_84905,0.0,0.735816,0.6,-1.0119338,5.2008214,0.1,0.20410797,0.19044188,0.13333334,5.020671,2.2,0.00883256082609296,-0.02466326324580152,0.012335455128662003,0.03483624014252866,0.0006896646522783257,-0.00013697244202131266,0.0022505334063022226,0.021964883905515927,0.020995105503185185
Boehringer Ingelheim,trial_13242,0.0,-0.4926518,1.1,0.09277518,0.30225873,0.0,-0.054598253,-0.028803278,-0.033333335,0.26830935,1.0,-0.005724960858278792,0.010223218031378607,-0.0030969235309567618,-0.03090899289114744,0.00027194760820718647,0.0034741947542891575,0.0009615731328487875,-0.0034825170504494338,-0.008869794409445604
AbbVie,trial_966,1.0,0.6895926,0.7,-0.13124269,0.3285421,0.51666665,0.2634031,0.34636742,0.1,0.30444902,1.0,7.130933081497988e-06,0.00031122174896972,-0.001206979784051617,0.09006745392869261,0.0008562175348139026,-0.0036322053302677163,0.0003780094745617202,-0.004338828608278132,-0.004402315540821292
Merck Sharp & Dohme LLC,trial_50580,0.0,-0.2362342,1.1,0.5064528,0.49609858,0.1,0.036953814,0.12867518,-0.016666677,0.46160164,1.5,-0.008241644224384798,-0.007528262403819219,-0.0008737364051434815,-0.0025133299130343477,0.001010234535397658,0.002118598476764929,-5.20115285448913e-05,-0.003452642143464693,0.004510160210287722
Emory University,trial_26154,0.0,0.79660785,0.6,-1.0417249,0.7720739,0.41666666,0.17597304,0.31996927,5.9604646e-09,0.71676934,2.7,0.004929049958504038,0.015908660617701815,0.0008820250699935793,0.05510483639440511,4.1375088704657446e-05,-0.0026475495535786516,-0.0012902644826874193,-0.004970281295947514,0.013800729223697999
"Shanghai Junshi Bioscience Co., Ltd.",trial_74418,1.0,0.7014415,0.8,-0.08035239,0.7523614,0.2,-0.15386347,-0.13370064,-0.01666668,1.0524299,2.1,0.0014308804829488522,0.00584125403051986,-0.00330292489370988,0.06210226461164779,0.0005615470553917126,0.0011459437208208808,6.910613772556188e-05,-0.003370429381687937,0.012971553298273647
Memorial Sloan Kettering Cancer Center,trial_49777,0.0,-0.6635238,0.5,-1.7730156,0.40082136,0.0,-0.16921139,-0.3045805,-0.1,0.417796,2.9,0.01926672888646135,-0.04988628489846108,-0.009082557585758962,-0.04409826690700867,-0.0003989992348993993,0.00026277618876986117,-0.000541863123742581,-0.000980766054825969,0.02940363510567113
Oslo University Hospital,trial_64446,0.0,0.95538986,1.1,0.17983589,4.202053,0.4,-0.025133258,0.015359789,-0.06666666,3.5947978,2.9,-0.0060507829882699305,0.000778975302032648,0.023477518935251393,0.0694151170307617,0.0001691355817951716,-0.002388267394482053,3.5029787148028446e-05,0.007441199591180623,0.009925881118921098
IWK Health Centre,trial_37846,0.0,-0.18154973,1.1,0.24577329,8.0,0.0,0.043235306,0.0526335,0.06666667,4.968652,1.0,-0.0070857520916906645,-0.005251110345316837,0.06201436886455579,-0.025181331078711833,-3.980252720917655e-05,6.829271885162441e-05,0.0006846819592892773,-0.028712223279398336,-0.006244701602685382
New York Medical College,trial_59205,1.0,0.61966884,0.8,-0.6438926,5.1022587,0.033333335,-0.17222407,-0.15315954,0.083333336,4.682273,1.4,-0.0020681465474190197,0.022729708199853992,0.030783212812963777,-0.00036552413511682647,0.00022947556682642416,0.006752202881666722,0.003180184711648578,0.007302679613397681,-0.00024650627135997677
Gilead Sciences,trial_30462,0.0,-0.7375035,1.3,0.7165557,0.2989733,0.0,0.08606343,0.15428653,0.16666667,0.29897335,1.2,-0.021058161208049566,-0.015263679054455437,-0.0032836283459470664,-0.03206339574642843,0.0012881089616901564,0.001034162211384602,0.00392455646454261,-0.0034984657959035597,-0.0018968993042362847
"Centre Hospitalier Universitaire, Amiens",trial_18476,1.0,0.5104437,1.7,-0.61545247,4.0082135,0.48333335,0.2538124,0.46334782,0.083333336,4.6373715,1.7,-0.02443373467674246,0.007026214169797318,0.0070580917272274986,0.05469527112956467,0.0004291942056168695,-0.005759241398020715,0.0018123989094559808,0.00939398933957938,0.006414620892981475
"Centre Hospitalier Universitaire, Amiens",trial_18447,0.0,-0.22586372,0.4,0.06497446,2.8057494,0.0,-0.038420763,-0.076841526,0.0,1.4028747,0.2,0.023030055148119573,0.006001860906710242,-0.007830798107245646,-0.03434411454668076,0.0005275370328173402,0.0024713385606206614,0.001131724931525298,-0.009250216575884512,-0.02834852239796601
GlaxoSmithKline,trial_32975,0.0,-0.07313195,1.1,0.21562621,0.18398358,0.1,0.09875323,0.16914178,-0.083333336,0.16208076,2.5,-0.00176985406759195,-0.00029408970707733964,-0.0021893418073786553,-0.0008811288156614139,-0.0002873413711303985,-0.004114795238786941,-0.00034376778344360733,-0.0062991717002094955,0.02133575331069005
Astellas Pharma Inc,trial_7378,0.0,-0.4959045,0.6,0.17774221,0.13470225,0.0,0.03259431,0.0060441433,-0.09999999,0.12320328,1.0,0.009822440475196344,-0.00030703993903224145,-0.00526630952584585,-0.03305633591584746,0.00029204415955428324,0.0010203028459531847,-0.005337814148363265,-0.0074208152122463514,-0.010001789578469469
Xian-Janssen Pharmaceutical Ltd.,trial_93398,0.0,-0.39613634,0.4,0.16862735,1.6,0.0,0.00028720385,0.0005744077,0.0,0.8,0.2,0.022475973680149763,0.006475064935910074,-0.012435116743154038,-0.03430173479684772,0.0005972220117685974,0.002100457260636506,0.0008798602825354441,-0.008040099054338983,-0.02941021981218364
"University of California, San Francisco",trial_85456,0.0,1.1458929,0.7,-0.78734934,0.56837785,0.3,-0.10147767,0.0012466193,-0.033333335,0.52785766,2.3,0.004097111337236128,0.01739306810718676,-0.0024030332871076343,0.08878745662309773,0.0001230281699290776,0.005537484244280336,-0.0006558514936657413,-0.0029435359302197213,0.00982347703700725
Takeda,trial_78436,1.0,0.3729415,1.6,0.34697512,0.8969199,0.35,-0.20441501,-0.22534934,5.9604646e-09,0.8032854,1.7,-0.023378838640928733,-0.0027142926240523576,0.0019043301323310754,0.059836650495172485,-0.0014447816005885832,-0.0013532332783927333,-0.004683610568624642,0.0007745434295124722,0.015370236749498872
Pfizer,trial_66218,0.0,-0.013318082,1.1,0.17845231,0.09856263,0.21666667,0.15473744,-0.031384785,0.1,0.09856262,2.1,-0.013168164047878236,-0.0024731924364217637,-0.0016096747104163873,0.01632938164943246,0.000307645199876541,-0.0036349939551519024,-0.0021258206827771088,-0.005221219380631753,0.019934090120514152
ViiV Healthcare,trial_91407,0.0,-0.3949101,1.1,0.23104498,1.997536,0.0,-0.18287133,-0.25166175,-0.06666667,1.7894592,1.0,-0.004776655641617256,0.0027411128732115876,-0.0002907200120408444,-0.02652308703629989,-0.0013700795987377603,0.0012601962710896174,-0.0006464545066576846,0.0012784422946916858,-0.010075092151906575
KGK Science Inc.,trial_43241,0.0,-0.21991089,0.7,0.026401931,3.6993842,0.0,0.12063944,0.19179294,0.083333336,3.5668724,1.7,0.0026257520201907036,0.0005821939857875616,-0.0012457604364235428,-0.029882694408986277,0.0008274219944398341,-0.0014296795508194793,0.0015901223701859362,0.004546535014772673,0.010579877423464496
Medical University of South Carolina,trial_49027,1.0,0.6077231,0.6,-0.040842623,0.9002053,0.2,0.009278255,0.081603676,-0.01666667,0.99657774,2.6,0.008890159908653005,0.007808720460323017,-0.0020294668303838864,0.035231633324479886,0.00029790765433305256,0.0008414946629620902,0.0018947459988085554,0.0009770080335639272,0.012798712813411838
Yonsei University,trial_93913,0.0,-0.18022054,1.3,0.2570376,1.7938398,0.0,-0.07042339,-0.12005899,-5.9604646e-09,1.9071869,2.2,-0.015884007947810464,0.005259575810185467,0.0027150992117455563,-0.027872330420196267,6.0728655696235215e-05,0.0030308109510915346,0.0004943594994692168,0.011956340226937031,0.012284677488758462
"Taiho Oncology, Inc.",trial_78042,0.0,0.9880098,0.1,-0.29422528,2.2045176,0.3,-0.024888525,-0.01901653,0.0,2.1185489,1.0,0.01904108241520589,0.014125672435398135,0.011415546788016696,0.053254127582292955,0.0003655714458932687,0.0036682620964551328,0.0009026850763357644,0.013648294328412807,-0.0036237952199880963
AstraZeneca,trial_7803,0.0,-0.042777494,1.8,1.0077083,0.19383983,0.3,0.03928674,0.023216069,2.9802323e-09,0.22943191,1.0,-0.0255419329861179,-0.025086440304223696,-0.004860956864476287,0.07388862606439202,1.5209804527131994e-05,-0.00202012802474268,-0.00011367086018496502,-0.006895831859229443,-0.0052316185210729595
Aerie Pharmaceuticals,trial_2458,0.0,-0.081436634,1.1,0.22813281,6.0878854,0.0,-0.047685467,-0.23907618,-0.08333333,6.008487,1.9,-0.004051707968930714,-0.004710676607708164,0.016445663093762254,-0.02411449323014292,-0.001922188913642963,-0.006695906443793585,-0.0021690703910578818,0.02021499557528551,0.010192943058784295
"University Hospital, Tours",trial_83971,0.0,-0.45995158,1.6,0.45268002,3.5646815,0.0,-0.016174346,0.012973634,-0.03333334,4.026831,1.5,-0.02424334484754945,-0.0029591120120116272,0.011753617921515379,-0.03314305444448065,-0.0012639233125376348,-0.0031604889001708,-0.0047116239415543465,0.011217033105427886,0.006189042617770611
Institute of Child Health,trial_39419,0.0,-0.3368708,0.3,-0.09252335,0.5026694,0.0,-0.0093014585,-0.018602917,-0.05,0.2513347,0.3,0.02524797616893193,0.009219972533017111,-0.010807747344000923,-0.03365986654859883,0.0005954983347996783,0.0018728319858925316,0.00014377813100908862,-0.00675172303942744,-0.02946653784409864
"University of North Carolina, Chapel Hill",trial_87895,1.0,1.5344656,0.7,-0.74746174,1.8792607,0.68333334,-0.015494016,0.046482038,2.9802323e-09,1.6344969,2.4,0.0009797671271371653,0.018231335138874604,0.00852117894501626,0.11298492533453097,0.00030774604132628757,0.0014898272885217898,8.178227594027267e-06,0.0032292530549649806,0.007216590160118358
Sanofi,trial_72748,0.0,-0.014284028,1.4,0.4015881,0.30225873,0.2,-0.00213809,0.053597998,-0.083333336,0.3192334,2.5,-0.013526028263848277,-0.00243533231027574,-0.0029964544084190867,0.020944722712733378,-3.708247667997084e-05,-0.0033882224739182976,-0.00037850110571763403,-0.004953141858449426,0.017634805400550253
Shire,trial_74772,0.0,-0.29863012,1.5,0.31420666,0.68008214,0.1,-0.005278277,-0.08167657,0.03333334,0.6061602,2.2,-0.025213217475800777,-0.0034609486937336883,0.0012221443348897738,-0.004138827342440199,0.00027554998659668113,-0.004432712625618874,-0.002674459555878362,-0.0022194051605635367,0.02198936790158041
Hoffmann-La Roche,trial_35985,0.0,-0.51355976,1.1,0.15053713,0.16755648,0.1,0.14049476,0.14905255,-0.050000004,0.16755646,1.0,-0.010168060083291493,-0.0061999218726368115,-0.004297986574962516,-0.0060464705530840265,1.543529220353868e-05,-0.0035230361843707064,-0.004794389893754991,-0.004966421709214049,-0.008789128808188251
Ludwig-Maximilians - University of Munich,trial_45370,0.0,0.42828298,1.1,-0.14137694,4.898563,0.2,0.12506044,0.33881655,-0.06666668,6.314579,1.0,-0.006018240747682286,0.004073243580712269,0.007474265464865004,0.025388023919795256,0.0013264808594290619,0.002205987052435385,0.002005356395233841,0.018377605782614166,-0.0070050055950559905
Chong Kun Dang Pharmaceutical,trial_19908,0.0,-0.32028425,0.3,-0.11222627,0.7983573,0.0,0.01216473,0.02141782,0.116666675,0.7813826,1.0,0.015353675526566798,0.00586781029841617,-0.001277963939794614,-0.034742583400444074,-0.00014122923152670057,-0.0015759420057296907,-0.0034835176561717404,-0.0014156460913186872,-0.009431081475369866
AstraZeneca,trial_8725,0.0,-0.451508,1.1,0.8832363,0.078850105,0.18333334,0.125646,0.016452407,-0.050000004,0.058590006,1.6,-0.009934917399892582,-0.0219167335182065,-0.0018572156032448752,0.00860077100111043,0.0007220267638047373,-0.004094129941567148,-0.0062830941017733176,-0.004918001805976442,0.006486931824045314
"Mind Medicine, Inc.",trial_52443,0.0,-0.056227632,0.1,0.039030742,2.0106776,0.0,-0.021886637,-0.043773275,0.05,1.0053388,0.3,0.029096645395497035,0.0063441063093998325,-0.010084919898733148,-0.028889774309552956,0.0004890797214922986,0.0020849483403309276,0.0021237636355165325,-0.007343462878549227,-0.029651338508134357
SWOG Cancer Research Network,trial_71559,0.0,-0.38553053,0.6,0.39846906,4.0016427,0.0,-0.083833024,-0.1765172,0.0,3.285421,0.3,0.01893833361042198,0.003004684733905122,-0.01656552834801047,-0.03236286371624514,0.00046722180043911183,0.0031661143576357555,0.0010483569279472746,-0.006404312482323489,-0.03267357334140979
"Kyowa Kirin Co., Ltd.",trial_44081,0.0,0.19130112,0.4,-0.152682,1.4981519,0.21666667,0.015627492,0.0054973424,-0.1,1.5156742,1.1,0.013783508819644342,0.008450487577061386,-0.0009205250537255045,0.014445036798316272,-0.0002752378815921857,-0.0009183133743129476,-0.005012913540432344,-0.00041861388221807753,-0.004569848208484472
Mitsubishi Tanabe Pharma Corporation,trial_52619,0.0,-0.7350795,1.8,0.82052106,2.5987678,0.0,-0.10965459,-0.043918192,0.01666667,2.3989048,1.0,-0.036585535719525074,-0.010704812308609351,0.007563382627153346,-0.029513120921170994,4.9101379458379137e-05,0.0050418540464490244,0.0013320282125986215,0.007730027410485715,-0.008800692837059615
GlaxoSmithKline,trial_31352,1.0,-0.5970062,1.7,1.2773373,0.10184804,0.116666675,0.014496463,-0.038818743,-0.033333335,0.1045859,2.4,-0.027862397601944394,-0.027445553185934807,-0.0015589571731836772,-0.005024471497882712,-0.00027807748641181014,-0.0009888763257518563,-0.0016386553516643358,-0.002736556795324576,0.021243841969248025
"Renibus Therapeutics, Inc.",trial_70234,0.0,0.7861874,0.2,-0.29027355,3.462834,0.25,0.25655916,0.36571258,0.1,2.3085556,0.6,0.01973429387359647,0.006689738521193691,0.0013288861749968088,0.02398989771143275,0.0019155901333865765,0.0005305515536251474,0.0036035651486594996,-0.0061965589716086265,-0.018342271749992506
GlaxoSmithKline,trial_31941,0.0,-0.44136176,1.1,0.010741139,0.068993844,0.1,0.17808804,0.16775891,0.2,0.06954141,1.2,-0.013619821096945086,-0.004307037746474692,-0.003562032733864558,-0.002888802911650533,0.0001292696983240275,-0.0051799159001439735,0.00395369763182809,-0.00563959201791645,-0.0015901055635767988
Organon and Co,trial_64116,0.0,-1.0074891,1.9,1.1710399,0.13141683,0.0,-0.064283386,-0.08727869,0.0,0.15167694,1.5,-0.034584517293667884,-0.02180268617139311,-0.004774879950216239,-0.03216926805093187,0.00037727071198943293,0.002244154811284626,0.0014633452807936921,-0.005221829341668438,-0.002372209019493312
Bausch & Lomb Incorporated,trial_10179,0.0,-0.51545155,1.5,0.7947525,2.0073922,0.033333335,-0.052627146,-0.072365776,0.05,2.6102672,1.0,-0.01950069827004336,-0.01122404320495082,-0.00354518713181196,-0.0011232118385148203,0.00010140090637397378,0.0002215202046376062,-0.0005677562870783606,0.002948065179454103,-0.008899146814830599
GlaxoSmithKline,trial_32455,0.0,-0.12877086,0.8,-0.1691406,0.095277205,0.1,-0.06514959,-0.17307058,0.050000004,0.098015055,1.7,-0.002452364306373055,0.0010692076828519768,-0.00709728131548149,-0.007615882495692154,-0.0015910569461436343,0.0011774222086219602,0.0015225358973793913,-0.008130859531883956,0.01046266236140218
NCIC Clinical Trials Group,trial_53451,1.0,-0.42963052,1.1,-0.350202,3.2229981,0.0,0.121197715,0.11636986,0.15,2.7723477,1.1,-0.012549994400484137,-0.0033263817130105024,0.01870599985530546,-0.0366269597165048,-0.0005151443483718203,-0.006356349381286801,0.0028629725347498964,0.00970045780610272,-0.008328225172997918
Pfizer,trial_66163,0.0,0.2793715,0.9,0.2239482,0.003285421,0.4,-0.08450099,0.06446432,-0.116666675,0.003285421,1.6,0.003271801212395076,0.0022192607737325596,-0.004656786102402182,0.03396292507148317,-0.0011472227107067747,-0.00014770245663416875,-0.0002576796222408341,-0.007123291905220411,0.00830765975039685
Xijing Hospital,trial_93434,0.0,0.00969683,0.6,0.6423999,7.3034906,0.0,-0.1642277,-0.21748891,2.9802323e-09,6.415332,1.2,0.003855175312404753,-0.008668934542078559,0.02274739089852144,-0.027376486324034333,-0.0005194138733693269,0.008155061308981573,0.002207221940894213,0.0032837391078423873,0.00021037891594460277
Idorsia Pharmaceuticals Ltd.,trial_38021,0.0,-0.42330587,0.7,0.1002565,1.1367557,0.0,0.2392759,0.18973751,0.18333335,1.2238193,1.3,-0.0015221583035308864,-0.012272433978648835,0.0013783621374608116,-0.02766855416377979,0.00148380592724139,-0.0012208457643943468,0.0016630789437041492,0.0012182015870646674,0.002358993904956151
